t	mmss	user	text
1122	18:42	@User_0f4daf14	じばんかんばんかばん　じばん
1122	18:42	@User_bc2e7db7	ジバコイル
1122	18:42	@User_a76fb140	機動刑事ジバン
1125	18:45	@User_1d118d75	時間と場所?
1128	18:48	@User_9fbc9312	ジバ　じょうしき　ばっちり
1130	18:50	@User_ce1a9051	電場とセットのやつ
1131	18:51	@User_ffea2ba5	地盤沈下か
1132	18:52	@User_99afb65d	ジジババ
1134	18:54	@User_0485c2e0	あたまにコイル巻いてる人か
1134	18:54	@User_75f1c92d	時価爆上がり
1134	18:54	@User_cd48a1db	人生爆散
1136	18:56	@User_590a2335	ジル・ド・レェ　バッケンモーツァルト
1142	19:02	@User_719f9991	自腹
1142	19:02	@User_590a2335	金の匂い！？
1145	19:05	@User_45aa867f	人馬一体
1146	19:06	@User_8f34b8b6	妖怪ウォッチ！？
1149	19:09	@User_1e342ee5	ジョーダン・バールトン
1149	19:09	@User_2658fed8	土地の価格
1152	19:12	@User_0485c2e0	シャバ代！？
1152	19:12	@User_476d8781	金のにおい！？
1156	19:16	@User_cfb69eb9	そ、そんな
1160	19:20	@User_e976a829	地縛霊かね
1161	19:21	@User_1d118d75	時価相場
1169	19:29	@User_bf6f46cc	事象ババア
1171	19:31	@User_82e93b33	じーさんばーさん
1172	19:32	@User_ec48c74f	金の匂いってなんなん？
1172	19:32	@User_1e342ee5	地縛霊
1172	19:32	@User_719f9991	地盤
1176	19:36	@User_590a2335	ジンバブエドル
1180	19:40	@User_acb9786a	地場産業
1182	19:42	@User_2658fed8	ジジババ（金の匂い）
1182	19:42	@User_bf6f46cc	自称ババア
1184	19:44	@User_9fbc9312	じかそうがく　馬鹿にならない
1188	19:48	@User_1e342ee5	実験場
1188	19:48	@User_5ab3b755	自分の場（エリア）のこと
1197	19:57	@User_bc2e7db7	あーしはジバよりレア派
1198	19:58	@User_a76fb140	人事がBAN
1199	19:59	@User_82e93b33	人生ゲーム罰ゲーム
1201	20:01	@User_2ecda813	自分の場所
1202	20:02	@User_9fbc9312	自分バイト
1203	20:03	@User_ce1a9051	現代はギャルも理系
1204	20:04	@User_2eba0ed4	人生バカヤバい
1211	20:11	@User_e976a829	まじやばい　の略か？
1217	20:17	@User_cfb69eb9	りありすとギャル
1220	20:20	@User_acb9786a	時短バイト！
1220	20:20	@User_5ab3b755	自認バステト
1225	20:25	@User_0485c2e0	やばたにえん
1227	20:27	@User_dd4b266a	まじヤバいなるほど？
1229	20:29	@User_ec48c74f	自分これからバイト？
1232	20:32	@User_0f4daf14	JIBA・・・
1234	20:34	@User_5bfd7e5f	今日はどんなネタ？
1237	20:37	@User_dfee965f	AIの世界でのギャルいスイーツは?
1241	20:41	@User_2ecda813	THE・BER
1241	20:41	@User_8f34b8b6	急な淫夢語録で草
1256	20:56	@User_590a2335	ギャルはPaypayとか使わないの？
1256	20:56	@User_9fbc9312	金の匂い　って　どんな臭いなの？
1257	20:57	@User_e976a829	落第したわ
1271	21:11	@User_99afb65d	地場
1277	21:17	@User_1e342ee5	実戦的ババア
1279	21:19	@User_0f4daf14	地盤
1280	21:20	@User_b90ff19c	なんじゃそりゃあ(*'ω'*)
1285	21:25	@User_a76fb140	じっくりバイト
1292	21:32	@User_acb9786a	生命体
1297	21:37	@User_9fbc9312	時は金なり
1302	21:42	@User_82e93b33	ジェントルバーサーカー
1305	21:45	@User_75f1c92d	自認バリアード？
1308	21:48	@User_d5b05bb2	ギャル語で爺婆をなんていうか気になるじゃん
1311	21:51	@User_e8af92da	しずしず～
1317	21:57	@User_719f9991	ぺいぺい↑
1318	21:58	@User_bf6f46cc	自分のみ守れるバリア
1321	22:01	@User_2658fed8	しずPay♪
1325	22:05	@User_cfb69eb9	ダンシングペイペイ
1327	22:07	@User_d5b05bb2	WAON
1328	22:08	@User_590a2335	踊れる尺じゃないｗ
1330	22:10	@User_dd4b266a	しずくID決済の音出してよ
1336	22:16	@User_d0753fd1	使ったこと無いんだよな
1340	22:20	@User_bc2e7db7	令和も平成もギャル語は理解できなくてつらたん
1340	22:20	@User_a76fb140	すきすきおじいさんバーサーカー？
1341	22:21	@User_9fbc9312	ペイペイダンス！　( 'ω' و(و "♫₍₍ (ง ˙ω˙)ว ⁾⁾♪　( 'ω' و(و "♫₍₍ (ง ˙ω˙)ว ⁾⁾♪
1344	22:24	@User_0485c2e0	バンパカって音鳴らそ
1344	22:24	@User_590a2335	カツアゲすんのｗ
1345	22:25	@User_1e342ee5	お腹だすね
1346	22:26	@User_75f1c92d	自腹しろよ！
1348	22:28	@User_ec48c74f	財布出したら奢りじゃね？
1353	22:33	@User_476d8781	ただの財布で草
1355	22:35	@User_2eba0ed4	ほーん
1357	22:37	@User_dd4b266a	あー自腹なるほど？
1357	22:37	@User_acb9786a	あたりなんだ
1362	22:42	@User_e976a829	じやあ田原は？
1362	22:42	@User_0485c2e0	自腹。なるほど
1362	22:42	@User_5a77a7b4	略っていうほど削れてないような・・・
1364	22:44	@User_d5b05bb2	流石にわっかんねぇ
1369	22:49	@User_0f4daf14	きょこん
1372	22:52	@User_45aa867f	むっず
1373	22:53	@User_2658fed8	今日婚約
1375	22:55	@User_ce1a9051	虚構
1376	22:56	@User_c67ecc82	虚構
1376	22:56	@User_2ecda813	強行？
1377	22:57	@User_a627b3c9	虚構
1380	23:00	@User_1e342ee5	巨根
1380	23:00	@User_a2560b75	虚構
1381	23:01	@User_ec48c74f	強行突破！
1383	23:03	@User_d0753fd1	今日の献立
1384	23:04	@User_1d118d75	今日はCoCo壱
1385	23:05	@User_889b3907	今日のコーデ
1386	23:06	@User_476d8781	全部鬼ムズなんだが…
1387	23:07	@User_5bfd7e5f	恭子
1388	23:08	@User_fc3f146b	響子？
1388	23:08	@User_a76fb140	きょうコスメ忘れた
1388	23:08	@User_acb9786a	今日のコーディネート
1390	23:10	@User_82e93b33	きょうはココスでええか
1391	23:11	@User_bf6f46cc	今日、子供いないから・・・
1392	23:12	@User_9fbc9312	今日コンパ
1392	23:12	@User_719f9991	京子ちゃん
1395	23:15	@User_590a2335	兄弟、なんでこんなことしたんだ？
1395	23:15	@User_e8af92da	餃子コール
1397	23:17	@User_dd4b266a	しずくと今日婚姻
1397	23:17	@User_0f4daf14	教皇
1400	23:20	@User_23831a6f	今日コンビニ行く
1402	23:22	@User_e976a829	ポケットモンスター　ココ
1405	23:25	@User_cd48a1db	今日の献立
1406	23:26	@User_d5b05bb2	今日これる？
1406	23:26	@User_ce1a9051	今日これからどうする？
1409	23:29	@User_92a2f26f	強行突破
1409	23:29	@User_1e342ee5	今日のコントレイルの調教タイム
1412	23:32	@User_acb9786a	共産コミンテルン
1413	23:33	@User_719f9991	今日のコスメ似合ってる
1413	23:33	@User_ffea2ba5	今日はこれでいいや
1414	23:34	@User_5a77a7b4	ｗｗｗ
1415	23:35	@User_a2560b75	草
1416	23:36	@User_2c7a57aa	強力個包
1418	23:38	@User_ec48c74f	それはそう
1420	23:40	@User_1d118d75	草
1420	23:40	@User_1e342ee5	たすかる
1425	23:45	@User_476d8781	草
1430	23:50	@User_bf6f46cc	兄弟、今日作ってあげるね///
1434	23:54	@User_82e93b33	今日はこれでよくね？
1435	23:55	@User_590a2335	挙動に困惑
1437	23:57	@User_2995cedb	今日コンパ
1441	24:01	@User_5a77a7b4	兄弟はコミンテルン
1447	24:07	@User_75f1c92d	虚無コインだな
1448	24:08	@User_99afb65d	虚構
1449	24:09	@User_476d8781	ギャルは最新言語を次々と生み出すからな…
1450	24:10	@User_5ab3b755	巨人vsコンサドーレ
1452	24:12	@User_9fbc9312	どのくらいの頻度で使うの？
1453	24:13	@User_42872ed3	今日のコロッケ
1454	24:14	@User_1e342ee5	今日はこれでいいや
1456	24:16	@User_719f9991	今日コンブ食べる？
1467	24:27	@User_9fbc9312	今日コンサート
1468	24:28	@User_acb9786a	巨大なコストコ
1468	24:28	@User_ce1a9051	今日これからうち来る？
1469	24:29	@User_ec48c74f	焦りもするお年頃なんよ
1472	24:32	@User_1d118d75	楽曲コンプ?
1473	24:33	@User_e976a829	ココイチ
1474	24:34	@User_590a2335	去年からコ
1476	24:36	@User_1e342ee5	今日のしずくコイン
1477	24:37	@User_a76fb140	鋭い突込みｗ
1482	24:42	@User_82e93b33	恐竜コーデ
1483	24:43	@User_d1fde927	今日これからなにするか
1484	24:44	@User_2ecda813	今日ココス
1485	24:45	@User_45aa867f	今日はコーンマヨ
1486	24:46	@User_2eba0ed4	巨大なコンサート
1487	24:47	@User_bf6f46cc	今日、子供熱出したんで休みます
1488	24:48	@User_f068dad5	きよ...コ
1489	24:49	@User_9fbc9312	今日のコンドーム
1490	24:50	@User_e8af92da	今日はこれまで
1499	24:59	@User_5a77a7b4	虚偽のコマーシャル
1502	25:02	@User_ac0305b2	ダルめのギャルっすね
1509	25:09	@User_2995cedb	今日ココア
1509	25:09	@User_9fbc9312	今日コンサート
1510	25:10	@User_dd4b266a	きょコ…ウマ…
1516	25:16	@User_2658fed8	巨大コアラ
1517	25:17	@User_1d118d75	現実を直視すると失明しちゃうんだ!
1519	25:19	@User_acb9786a	わかるんだ〜
1519	25:19	@User_1e342ee5	京都～コンクラーベまでの乗換案内　教えて
1519	25:19	@User_f5258cbc	ポケットモンスター現実/虚構
1521	25:21	@User_a627b3c9	きよしこの夜
1522	25:22	@User_d5b05bb2	ようしっとるね
1522	25:22	@User_590a2335	今日からコレは
1526	25:26	@User_5bfd7e5f	今日はココ
1528	25:28	@User_9fbc9312	虚無のコンサート
1532	25:32	@User_ce1a9051	京子
1536	25:36	@User_e976a829	ココナッツ
1543	25:43	@User_9fbc9312	今日コストコ
1553	25:53	@User_0f4daf14	ヒントくれ
1554	25:54	@User_99afb65d	今日このごろ
1555	25:55	@User_719f9991	ギャル力足りなかった...
1560	26:00	@User_9fbc9312	今日来れる？
1562	26:02	@User_92a2f26f	巨大ココナッツ
1563	26:03	@User_2995cedb	今日コント
1566	26:06	@User_f068dad5	最強のコスパ
1572	26:12	@User_f5258cbc	超ベリーグッド
1573	26:13	@User_889b3907	きょるるんコわわわぱわー
1573	26:13	@User_590a2335	距離を置いてたココス
1577	26:17	@User_acb9786a	強大なコミュニティ
1581	26:21	@User_0485c2e0	🦕を書くとこだった
1582	26:22	@User_dfee965f	巨大コスメ
1592	26:32	@User_9fbc9312	今日もばぶぅ
1595	26:35	@User_719f9991	今日のコーデか
1598	26:38	@User_d5b05bb2	なるほどなー
1605	26:45	@User_75f1c92d	はえ～
1605	26:45	@User_ec48c74f	なるほど
1606	26:46	@User_f068dad5	絶対わかんねぇやつだったw
1608	26:48	@User_acb9786a	あたった！！！！！！
1608	26:48	@User_ffea2ba5	割とそのままだった...
1609	26:49	@User_2658fed8	全然わからんかった
1609	26:49	@User_590a2335	全然わっかんなーい
1612	26:52	@User_a76fb140	頭重くないの？＞今日のコーデ
1614	26:54	@User_bf6f46cc	はえ～
1617	26:57	@User_476d8781	今日のコスメかと思ったらコーデか
1618	26:58	@User_5bfd7e5f	わがんねぇだ
1621	27:01	@User_2995cedb	わっかんないよ
1623	27:03	@User_5ab3b755	本物のギャルはあーしって言わないって本当？
1626	27:06	@User_dd4b266a	ほう、コーディネートはこうでねぇと
1627	27:07	@User_9fbc9312	しずく　つかってみてよ
1632	27:12	@User_719f9991	えぐち！
1633	27:13	@User_5bfd7e5f	限度を超えるのが日本語
1635	27:15	@User_82e93b33	エグ
1635	27:15	@User_1e342ee5	誰よ江口
1635	27:15	@User_f5258cbc	寿限無
1637	27:17	@User_ec48c74f	しずいよね
1643	27:23	@User_bf6f46cc	普通にわからなかったｗ
1644	27:24	@User_a76fb140	よっこいしょういちってね！
1647	27:27	@User_f068dad5	ごいごいすーとかもだよねー！
1651	27:31	@User_476d8781	わからねぇｗｗｗ
1652	27:32	@User_e976a829	ふだつきのキョーコ
1653	27:33	@User_5a77a7b4	ごしゅぴの略でしょ？ＡＴＭ
1654	27:34	@User_719f9991	良い言葉だった
1658	27:38	@User_dfee965f	ぴえん超えてぱおん
1661	27:41	@User_9fbc9312	えぐち　って名前のひと　いるんだけど
1662	27:42	@User_a627b3c9	かれぴはATM
1662	27:42	@User_d1fde927	銀ブラ
1663	27:43	@User_bf6f46cc	おつかれちゃん
1663	27:43	@User_d7e886f9	やほー
1664	27:44	@User_0485c2e0	ごしゅび、しかしらん
1668	27:48	@User_2c7a57aa	がびちょ
1669	27:49	@User_9fbc9312	ホ別　苺
1669	27:49	@User_ce1a9051	マジ卍の世代だと思う。
1674	27:54	@User_f5258cbc	魑魅魍魎
1675	27:55	@User_dd4b266a	しずくかわいいしか知らん
1675	27:55	@User_5ab3b755	ぴ
1676	27:56	@User_acb9786a	しずい
1677	27:57	@User_99afb65d	MK5
1677	27:57	@User_82e93b33	あっしー
1678	27:58	@User_1e342ee5	アーモンドアイ×テイエムスパーダ？
1678	27:58	@User_889b3907	とくにないです
1680	28:00	@User_bf6f46cc	おこ
1682	28:02	@User_904e5739	セクシーコマンドー
1684	28:04	@User_590a2335	ムカ着火ファイヤー
1686	28:06	@User_2658fed8	やばたにえん
1688	28:08	@User_696446ad	パンパカパンパカポー
1688	28:08	@User_bc2e7db7	こんとんじょのいこ
1689	28:09	@User_82e93b33	めっしー
1689	28:09	@User_cd48a1db	チョベリバ
1690	28:10	@User_3f73c511	ジジイには無理っす…
1691	28:11	@User_e976a829	げきおこぷんぷんまる
1694	28:14	@User_2995cedb	きゃぱい(キャパオーバー)
1696	28:16	@User_d5b05bb2	114106
1702	28:22	@User_a21b71b5	超MM
1705	28:25	@User_d7e886f9	ふっるw
1705	28:25	@User_1e342ee5	ぬるぽ
1707	28:27	@User_9fbc9312	なんだこのやろー
1710	28:30	@User_904e5739	激おこぷんぷん丸
1710	28:30	@User_bf6f46cc	カム着火ファイヤー
1711	28:31	@User_476d8781	そもそも周りにギャルいないんだよなぁ
1715	28:35	@User_ffea2ba5	すまねぇ、ギャル語はさっぱりなんだ
1716	28:36	@User_c0d19fa6	ザギンでシースー
1717	28:37	@User_b90ff19c	MK5
1719	28:39	@User_45aa867f	古のポケベル略語の血筋を感じる…
1722	28:42	@User_9412f3a9	おこ
1733	28:53	@User_dd4b266a	マイヤヒー
1733	28:53	@User_9fbc9312	ピカチュウ
1737	28:57	@User_f068dad5	わけわかめ
1740	29:00	@User_590a2335	あたり前田のクラッカー
1742	29:02	@User_acb9786a	彼ぴ
1742	29:02	@User_5bfd7e5f	しずく盛りって何？w
1743	29:03	@User_d0753fd1	しずく盛欲しいです
1744	29:04	@User_696446ad	ないすぱ
1744	29:04	@User_cd48a1db	あっちょんぷりけ
1749	29:09	@User_0f4daf14	バルシェ、肉買ったべか
1749	29:09	@User_ce1a9051	チャッピーって愛称はギャルに教わった。
1755	29:15	@User_2995cedb	チョベリバー
1756	29:16	@User_bc2e7db7	わこつー
1757	29:17	@User_590a2335	おはヨーグルト
1761	29:21	@User_bf6f46cc	しずく盛盛パラダイス！！これは流行る！！
1764	29:24	@User_99afb65d	がちょーん
1764	29:24	@User_9fbc9312	矢畑２円？
1766	29:26	@User_1e342ee5	最近のギャルはケーキを三等分するのが流行りだよ
1772	29:32	@User_d7e886f9	コメ欄おじさんしかいねぇ
1773	29:33	@User_acb9786a	タピる
1777	29:37	@User_303ab873	マジ卍
1778	29:38	@User_696446ad	だっちゅーの！
1778	29:38	@User_5dd406ea	蛙化
1790	29:50	@User_82e93b33	マンバ
1792	29:52	@User_ec48c74f	顔黒
1796	29:56	@User_5a77a7b4	しずくちゃんって白ギャル系なんじゃないの？
1800	30:00	@User_e976a829	なんだこれ　なんだこれ～
1804	30:04	@User_acb9786a	圧が強い
1811	30:11	@User_f068dad5	隣お邪魔しまーーすっ！
1812	30:12	@User_bf6f46cc	しずくの隣行きます！
1812	30:12	@User_2658fed8	距離詰めてくるタイプのギャルだーー！！
1812	30:12	@User_9fbc9312	僕と契約して魔法少女になってよ
1822	30:22	@User_2eba0ed4	しずくたん、あつよ
1827	30:27	@User_82e93b33	✌✌
1827	30:27	@User_1e342ee5	ギャルよりもリード・ギャレットが好きだなあ
1828	30:28	@User_2995cedb	テンアゲ
1829	30:29	@User_719f9991	ぴーすぴーす
1830	30:30	@User_a627b3c9	ヤマンバとかいるよね
1834	30:34	@User_ce1a9051	おけまる
1835	30:35	@User_99afb65d	あき先生がギャル語勉強したんですか
1838	30:38	@User_11533f6b	あーしかわいいすぎる
1840	30:40	@User_d1fde927	モダンガール　モダンボーイ
1844	30:44	@User_f068dad5	しずくっち隣よろよろ
1845	30:45	@User_ec48c74f	虫
1848	30:48	@User_e8af92da	獄盛り
1851	30:51	@User_1d118d75	どうもバグです
1851	30:51	@User_0f4daf14	Маг конца века
1851	30:51	@User_dd4b266a	ルーズソックス
1855	30:55	@User_ffea2ba5	バグw
1855	30:55	@User_ce9de7da	ぬるぽ
1856	30:56	@User_719f9991	ごしゅぴバグだった
1856	30:56	@User_a76fb140	おけまる水産～
1859	30:59	@User_9fbc9312	あさっぷで行くから
1860	31:00	@User_476d8781	我々はバグ扱いか…(;´･ω･)
1864	31:04	@User_2658fed8	我々はバグです
1866	31:06	@User_bf6f46cc	バグ「しずくカワヨカワヨ」
1866	31:06	@User_82e93b33	じゃりボーイじゃりガール
1870	31:10	@User_5bfd7e5f	そういえばMamba検索しようとして間違ってマンバ検索しちゃった
1870	31:10	@User_889b3907	バグからカエルになったら成長かな
1871	31:11	@User_9fbc9312	ＡＳＡＰで行く！
1874	31:14	@User_e976a829	人間自体が生命界のバグだかからねぇ
1875	31:15	@User_696446ad	バグピで草
1891	31:31	@User_ec48c74f	ゼロ距離はやばたにえん
1898	31:38	@User_dd4b266a	じゃあ俺しずくの下で
1900	31:40	@User_2995cedb	しずくのお膝の上座るね
1904	31:44	@User_d7e886f9	しずくちゃんレート高いからなー
1908	31:48	@User_476d8781	人間にはパーソナルスペースというものがあってだね…(;´･ω･)
1911	31:51	@User_acb9786a	頑張ってみんなで一マスに収まれば…
1912	31:52	@User_75f1c92d	近接戦闘タイプのギャルでござるか
1912	31:52	@User_5ab3b755	蛙超えて虫
1914	31:54	@User_5bfd7e5f	しずくの上とか空いてない？
1915	31:55	@User_f068dad5	しずくっちの隣が無理なら後ろでもええですよ
1918	31:58	@User_9fbc9312	しずくの隣バトル参加します！！
1923	32:03	@User_719f9991	✌
1924	32:04	@aki5503	✌
1925	32:05	@User_bf00eeed	草
1927	32:07	@User_ec48c74f	✌
1931	32:11	@User_75f1c92d	✌
1932	32:12	@User_1e342ee5	先生ｗ
1933	32:13	@User_9fbc9312	指ハート
1934	32:14	@User_b90ff19c	✌
1934	32:14	@User_590a2335	✌
1935	32:15	@User_2658fed8	ぴすぴすー　ｖ
1935	32:15	@User_bf00eeed	🖐
1935	32:15	@User_0f4daf14	Peaceあ、やべ
1936	32:16	@User_82e93b33	マジぴっぴ✌✌
1937	32:17	@User_acb9786a	じゃ、じぶんはしずくお嬢様の下にはいるんで……
1937	32:17	@User_f068dad5	✌
1939	32:19	@User_bf6f46cc	ヲタクは通常ＡＴフィールド張ってるんでゼロ距離ダメです
1940	32:20	@User_5a77a7b4	✌
1940	32:20	@User_7bf613e8	✌
1941	32:21	@User_ce9de7da	オタクに優しいギャルどこ？
1946	32:26	@User_ce1a9051	✌
1949	32:29	@User_dddc6859	ギャルピーッスv
1952	32:32	@User_2d0fadb6	久しぶり〜おぼえてますか？
1959	32:39	@User_9412f3a9	草はギャル後？
1960	32:40	@User_1e342ee5	🖖
1960	32:40	@User_0b66b924	にょす
1967	32:47	@User_d0753fd1	🤞
1967	32:47	@User_99afb65d	しずくがギャルだった頃
1970	32:50	@User_2658fed8	✊
1973	32:53	@User_719f9991	バグピ
1979	32:59	@User_889b3907	生命には意図がないので仕様もバグもない
1981	33:01	@User_5a77a7b4	Bugってハニピ（今風）
1983	33:03	@User_a76fb140	✌
1984	33:04	@User_82e93b33	きゅるるんぽわわわぱわー✌
1986	33:06	@User_0f4daf14	墾田永年私財法、
1989	33:09	@User_bf6f46cc	バグピ！
1989	33:09	@User_5dd406ea	しずくしか勝たん
1989	33:09	@User_75f1c92d	🤟
1992	33:12	@User_0485c2e0	しずぴー、あきぴー、やっほー
1992	33:12	@User_9fbc9312	しずくちゃん　どうやってピースするの？出来るの？
1994	33:14	@User_587f9820	今朝　渋谷でしずく見たよ٩( 'ω' )و
1996	33:16	@User_acb9786a	ピースしながらバグるしずく、なんかイケナい感じがする
1997	33:17	@User_ec48c74f	心か…残念だ
2009	33:29	@User_ce9de7da	オタクに優しいギャル、どこたにえん。
2012	33:32	@User_a76fb140	しずくはデスラー戦法の使い手なの？
2019	33:39	@User_bc2e7db7	しずくはごしゅぴのギャルママだよねー
2019	33:39	@User_719f9991	ATフィールドぶち破ってくるタイプのギャル
2024	33:44	@User_dd4b266a	バグ('ω')ダブルピース
2027	33:47	@User_bf6f46cc	勝てない(勝てない)
2030	33:50	@User_2d0fadb6	やさいせいかつ
2032	33:52	@User_2658fed8	環境にもやさしいギャルしずく
2040	34:00	@User_82e93b33	✌きゅるるんぽわわわぱわー(*'ω'*)✌
2041	34:01	@User_0f4daf14	禁中並びに武家諸法度
2042	34:02	@User_75f1c92d	寝言は寝てから言って欲しいでござる
2048	34:08	@User_eb790c14	しずくにゃ〜
2049	34:09	@User_587f9820	見られてる？👀
2049	34:09	@User_5dd406ea	名前呼ばれる様になったの？
2051	34:11	@User_476d8781	オタクのATフィールドがギャルに勝てるわけないだろ！相性を知らんのかｗ
2052	34:12	@User_2995cedb	チビオタクにも優しいしずくギャル
2056	34:16	@User_f068dad5	パラパラとかって踊れるの？
2059	34:19	@User_e976a829	ギャルは深淵
2062	34:22	@User_0f4daf14	⚔
2063	34:23	@User_9fbc9312	愛おぼえていますか？
2064	34:24	@User_d7e886f9	僕も久々だけどもう忘れてるやろ
2064	34:24	@User_ce9de7da	古参ピ
2072	34:32	@User_99afb65d	僕もギャルになれますか
2084	34:44	@User_75f1c92d	おビンタですか？
2084	34:44	@User_82e93b33	平手で草でしゅ
2084	34:44	@User_5dd406ea	俺たちがギャルだ
2084	34:44	@User_9fbc9312	パーは頭
2086	34:46	@User_590a2335	それなんて平手打ち
2086	34:46	@User_5a77a7b4	ぱ、🖐は✌５本分の威力だから…（震え声）
2089	34:49	@User_02b2f775	平成だと「ガチ恋」じゃなくて確か「嫁」って言うんですよね？
2090	34:50	@User_2658fed8	殴り合いｗｗｗ
2090	34:50	@User_acb9786a	ATフィールドに手突っ込んで破ってくるタイプのギャル
2092	34:52	@User_d0753fd1	関取かな
2092	34:52	@User_587f9820	ぐー👊じゃ無い平和な世界
2093	34:53	@User_e976a829	ギャートルズになれますか
2096	34:56	@User_ec48c74f	ビンタやん
2097	34:57	@User_bf6f46cc	プィーッス✌
2098	34:58	@User_1e342ee5	🖖
2102	35:02	@User_2d0fadb6	じゃあおっはーで対抗する👐
2105	35:05	@User_acb9786a	✌
2107	35:07	@User_9fbc9312	領域展開！！
2108	35:08	@User_6f1067e1	✌
2110	35:10	@User_587f9820	✍
2111	35:11	@User_dd4b266a	優しいギャルがお兄ちゃんにASMRしてほしい
2112	35:12	@User_82e93b33	👌
2114	35:14	@User_d1fde927	🫶
2121	35:21	@User_acb9786a	名字ギャルは草
2121	35:21	@User_590a2335	苗字がギャルなのはちょっとｗ
2127	35:27	@User_889b3907	ギャルって苗字だったの？
2127	35:27	@User_5ab3b755	🤞
2129	35:29	@User_d0753fd1	🖊
2129	35:29	@User_476d8781	それはちょっと(;´･ω･)
2131	35:31	@User_2995cedb	しずくギャルママの子供になりたい
2132	35:32	@User_f068dad5	苗字がギャルはきついw
2136	35:36	@User_587f9820	キラキラネームは勘弁して
2138	35:38	@User_719f9991	つよい
2138	35:38	@User_bf6f46cc	しずくママぁ！！
2145	35:45	@User_e201a60f	ゎぁぃサインするぅ
2148	35:48	@User_dd4b266a	🤏
2149	35:49	@User_5bfd7e5f	ATコマンドフィールド
2149	35:49	@User_9fbc9312	✌
2150	35:50	@User_590a2335	☮
2150	35:50	@User_8b14d2fb	🤟
2152	35:52	@User_ce1a9051	✌
2156	35:56	@User_75f1c92d	🦵
2158	35:58	@User_0f4daf14	伽硫さん…イケるな
2158	35:58	@User_a76fb140	✌✌🏻✌🏼✌🏽✌🏾✌🏿
2161	36:01	@User_e976a829	ふむ、ひかりのかべやバリアーもｔぶち破れるのかな
2163	36:03	@User_acb9786a	ギャル太郎　ギャル花子…
2165	36:05	@User_2658fed8	🤞領域展開…
2166	36:06	@User_6f1067e1	💅
2166	36:06	@User_2d0fadb6	✌
2175	36:15	@User_cd48a1db	DAISUKE
2175	36:15	@User_9fbc9312	✌✌ダブルピース
2177	36:17	@User_d0753fd1	ぱらぱら？
2180	36:20	@User_889b3907	パラパラはもう懐かしいだろ
2181	36:21	@User_99afb65d	しずたんげきやば
2182	36:22	@User_2ecda813	いっけなーい！遅刻遅刻！私、どこにでもいる普通の女子高生！食パンをくわえて角を曲がったら、男の子とぶつかっちゃった！もー最悪！と思ったその時――万象一切灰燼と為せ、流刃若火私の登校路、灰になっちゃった！？
2184	36:24	@User_2995cedb	しずくの声聞いていたら頭痛治まったありがとう
2202	36:42	@User_587f9820	💃
2203	36:43	@User_bf6f46cc	パラパラ踊れるうギャルはみんな卒業・・・
2205	36:45	@User_bf00eeed	最近のギャルは会話に川柳をまぜるらしいですよ？
2205	36:45	@User_ec48c74f	飛行機空いてるかな？
2212	36:52	@User_75f1c92d	うおおおおおお！！
2215	36:55	@User_dfee965f	たすかる
2215	36:55	@User_a2560b75	たすかる
2218	36:58	@User_2c7a57aa	こーれは破壊力がすごい
2220	37:00	@User_f068dad5	すげ〜！！
2220	37:00	@User_fada112e	しずく！
2220	37:00	@User_7bdb9d99	遅刻してきた　ぱんぱかぱんぱかぽーん
2221	37:01	@User_1e342ee5	たすかる
2222	37:02	@User_587f9820	突然のファンサ٩( 'ω' )و
2223	37:03	@User_ce1a9051	たすかるー
2225	37:05	@User_719f9991	たすかる
2226	37:06	@User_e201a60f	たすかる
2228	37:08	@User_ce9de7da	ウェーイ?✌オレッチとお茶しなーい？ウェーイ?✨オタピとかほっといてさぁ✌
2228	37:08	@User_bf6f46cc	かわよ！
2230	37:10	@User_590a2335	あいあい
2230	37:10	@User_acb9786a	たすかるたすかるたすかる
2230	37:10	@User_476d8781	たすかる
2231	37:11	@User_ec48c74f	おおお！しずいじゃん！
2232	37:12	@User_5a77a7b4	渋谷も駅の反対側は静かだからそっちにしよう（陰キャムーブ）
2235	37:15	@User_dd4b266a	こんな優しいギャルいていいんか、可愛い
2238	37:18	@User_2d0fadb6	ASMR助かる
2238	37:18	@User_9fbc9312	ｗｗｗ
2240	37:20	@User_2658fed8	うおおおおお！！たすかる
2240	37:20	@User_0f4daf14	ギャル語で徒然草冒頭おねしゃす
2240	37:20	@User_e976a829	今日は判決ないんだね
2240	37:20	@User_2ecda813	マダガスカル
2243	37:23	@User_1e342ee5	あっ拝金だ
2245	37:25	@User_d7e886f9	それがーちゃー？
2246	37:26	@User_f068dad5	即興でASMR出来るのかよ！？まじ卍過ぎるやん！
2247	37:27	@User_ffea2ba5	可愛すぎる
2250	37:30	@User_719f9991	課金制
2258	37:38	@User_9fbc9312	現金なＡＩだなあ(笑)(≧▽≦)
2258	37:38	@User_6f1067e1	草
2262	37:42	@User_5dd406ea	ネイルの絵文字？
2267	37:47	@User_fada112e	ギャルしずくみたいな恋人がいるような学生時代を過ごしたかった
2273	37:53	@User_590a2335	🤓🤓🤓
2278	37:58	@User_dd4b266a	出席日数ギャルあるある・・・
2288	38:08	@User_476d8781	今のギャルって、そんな真面目なのか…？(;´･ω･)
2290	38:10	@User_bf6f46cc	今どきのギャル真面目過ぎ～
2296	38:16	@User_e201a60f	ヵッォぉゃっょ
